archive_url,rt_url
https://archive.org/details/roosterteeth-52188,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-5-passe-in-perrish-26
https://archive.org/details/roosterteeth-52070,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-smtm-episode-4
https://archive.org/details/roosterteeth-52071,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-episode-5
https://archive.org/details/roosterteeth-52142,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-25-5
https://archive.org/details/roosterteeth-52141,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-25-5
https://archive.org/details/roosterteeth-52068,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-smtm-episode-3
https://archive.org/details/roosterteeth-52069,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-episode-4
https://archive.org/details/roosterteeth-1552-bonus,https://roosterteeth.com/watch/mini-series-baldur-s-gate-110623
https://archive.org/details/roosterteeth-1551-bonus,https://roosterteeth.com/watch/mini-series-stinky-dragon-plays-baldur-s-gate-episode-1
https://archive.org/details/roosterteeth-52059,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-25
https://archive.org/details/roosterteeth-52058,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-25
https://archive.org/details/roosterteeth-52066,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-smtm-episode-2
https://archive.org/details/roosterteeth-52067,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-episode-3
https://archive.org/details/roosterteeth-52031,https://roosterteeth.com/watch/extra-life-2023-segment-7
https://archive.org/details/roosterteeth-52057,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-24
https://archive.org/details/roosterteeth-52056,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-24
https://archive.org/details/roosterteeth-52023,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-sda-commentary-1
https://archive.org/details/roosterteeth-51995,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-the-horrors-of-catawampus
https://archive.org/details/roosterteeth-51985,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-c2e23
https://archive.org/details/roosterteeth-51984,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-c2e23
https://archive.org/details/roosterteeth-51944,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-episode-1
https://archive.org/details/roosterteeth-51926,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-sw-infinight-infirms-pt-3
https://archive.org/details/roosterteeth-51925,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-infinight-infirms-pt-3
https://archive.org/details/roosterteeth-51904,https://roosterteeth.com/watch/stinky-dragon-adventures-season-1-teaser-trailer
https://archive.org/details/roosterteeth-51846,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-second-wind-infinight-infirms-pt-2
https://archive.org/details/roosterteeth-51845,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-infinight-infirms-pt-2
https://archive.org/details/roosterteeth-51829,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-second-wind-infinight-infirms-pt-1
https://archive.org/details/roosterteeth-51828,https://roosterteeth.com/watch/infinights-arc-9-infinight-infirms-infinight-infirms-pt-1
https://archive.org/details/roosterteeth-51766,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-rtx-2023-apparition-of-the-aria
https://archive.org/details/roosterteeth-51765,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-rtx-2023-apparition-of-the-aria
https://archive.org/details/roosterteeth-51717,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-tftsd-c02-e22
https://archive.org/details/roosterteeth-51716,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-tftsd-c02-e22
https://archive.org/details/roosterteeth-51664,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-second-wind-sw-21
https://archive.org/details/roosterteeth-51669,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-4-swept-under-the-slug
https://archive.org/details/roosterteeth-51625,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-second-wind-stinky-dragon-20
https://archive.org/details/roosterteeth-51624,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-stinky-dragon-20
https://archive.org/details/roosterteeth-51583,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-second-wind-19-5
https://archive.org/details/roosterteeth-51582,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-tftsd-19-5
https://archive.org/details/roosterteeth-51535,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-second-wind-ffeb5699-50f9-45d4-b62a-8829a1bff44c
https://archive.org/details/roosterteeth-51529,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-c2e19
https://archive.org/details/roosterteeth-51471,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-second-wind-c2-e18
https://archive.org/details/roosterteeth-51477,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-c2e18
https://archive.org/details/roosterteeth-51429,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-second-wind
https://archive.org/details/roosterteeth-51428,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-8-29-full-episode
https://archive.org/details/roosterteeth-51405,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-c2-e016
https://archive.org/details/roosterteeth-51372,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-tftsd-c2-ep15
https://archive.org/details/roosterteeth-51338,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-tftsd-c2-ep014
https://archive.org/details/roosterteeth-51306,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-arc-3-karcasuuk-coup-8-1
https://archive.org/details/roosterteeth-51274,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-tftsdc2-12-5
https://archive.org/details/roosterteeth-51227,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-7-18
https://archive.org/details/roosterteeth-51206,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-c2-ep-11
https://archive.org/details/roosterteeth-51179,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-7-4
https://archive.org/details/roosterteeth-51141,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-6-27
https://archive.org/details/roosterteeth-51092,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-c2-e8
https://archive.org/details/roosterteeth-51061,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-6-13
https://archive.org/details/roosterteeth-51015,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-6-6
https://archive.org/details/roosterteeth-50969,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-c2-ep006
https://archive.org/details/roosterteeth-50938,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-5-23
https://archive.org/details/roosterteeth-50902,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-5-16
https://archive.org/details/roosterteeth-50868,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-5-9
https://archive.org/details/roosterteeth-50825,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-5-2
https://archive.org/details/roosterteeth-50779,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-campaign-2-tftsd-c2-ep001
https://archive.org/details/roosterteeth-50741,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-the-chosen-one-s-4-18
https://archive.org/details/roosterteeth-50701,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-the-chosen-one-s-tco-episode-4
https://archive.org/details/roosterteeth-50659,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-the-chosen-one-s-tco-episode-3
